Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
24614725,WHOSIS_000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,83.8,83.78033,,,,2020-12-04T16:59:53.873+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614729,WHOSIS_000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,78.2,78.16925,,,,2020-12-04T16:59:53.967+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614733,WHOSIS_000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,80.4,80.3856,,,,2020-12-04T16:59:54.06+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614737,WHOSIS_000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,81.0,80.98208,,,,2020-12-04T16:59:54.23+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614741,WHOSIS_000001,COUNTRY,AUT,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,81.6,81.64519,,,,2020-12-04T16:59:54.307+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614745,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,MLE,2000,,,,,,,62.6,62.57429,,,,2020-12-04T16:59:54.4+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614749,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,MLE,2010,,,,,,,66.3,66.28625,,,,2020-12-04T16:59:54.533+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614753,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,MLE,2015,,,,,,,67.9,67.94234,,,,2020-12-04T16:59:54.71+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614757,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,MLE,2019,,,,,,,68.8,68.7806,,,,2020-12-04T16:59:54.803+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614761,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,FMLE,2000,,,,,,,68.5,68.4967,,,,2020-12-04T16:59:54.96+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614765,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,FMLE,2010,,,,,,,71.8,71.82773,,,,2020-12-04T16:59:55.04+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614769,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,FMLE,2015,,,,,,,73.4,73.42561,,,,2020-12-04T16:59:55.133+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614773,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,74.1,74.09107,,,,2020-12-04T16:59:55.23+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614777,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,65.5,65.52002,,,,2020-12-04T16:59:55.307+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614781,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,69.0,69.02677,,,,2020-12-04T16:59:55.433+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614785,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,70.7,70.6707,,,,2020-12-04T16:59:55.58+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614789,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,71.4,71.42894,,,,2020-12-04T16:59:55.703+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614793,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,MLE,2000,,,,,,,41.8,41.79497,,,,2020-12-04T16:59:55.8+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614797,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,MLE,2010,,,,,,,56.9,56.85909,,,,2020-12-04T16:59:55.94+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614801,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,MLE,2015,,,,,,,59.8,59.83564,,,,2020-12-04T16:59:56.037+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614805,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,MLE,2019,,,,,,,61.5,61.54819,,,,2020-12-04T16:59:56.113+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614809,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,FMLE,2000,,,,,,,45.9,45.85238,,,,2020-12-04T16:59:56.193+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614813,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,FMLE,2010,,,,,,,60.3,60.31611,,,,2020-12-04T16:59:56.3+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614817,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,FMLE,2015,,,,,,,64.3,64.26167,,,,2020-12-04T16:59:56.397+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614821,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,FMLE,2019,,,,,,,66.1,66.13831,,,,2020-12-04T16:59:56.473+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614825,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,BTSX,2000,,,,,,,43.8,43.78423,,,,2020-12-04T16:59:56.583+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614829,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,BTSX,2010,,,,,,,58.6,58.59703,,,,2020-12-04T16:59:56.677+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614833,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,BTSX,2015,,,,,,,62.0,62.04675,,,,2020-12-04T16:59:56.773+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614837,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,BTSX,2019,,,,,,,63.8,63.83847,,,,2020-12-04T16:59:56.85+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614841,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,MLE,2000,,,,,,,74.5,74.53505,,,,2020-12-04T16:59:56.93+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614845,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,MLE,2010,,,,,,,77.2,77.23535,,,,2020-12-04T16:59:57.35+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614849,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,MLE,2015,,,,,,,78.5,78.48286,,,,2020-12-04T16:59:57.57+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614853,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,MLE,2019,,,,,,,79.3,79.29116,,,,2020-12-04T16:59:57.87+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614857,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,FMLE,2000,,,,,,,80.7,80.73817,,,,2020-12-04T16:59:57.98+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614861,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,FMLE,2010,,,,,,,82.4,82.37853,,,,2020-12-04T16:59:58.073+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614865,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,FMLE,2015,,,,,,,82.9,82.86372,,,,2020-12-04T16:59:58.22+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614869,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,83.5,83.50694,,,,2020-12-04T16:59:58.297+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614873,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,77.7,77.66169,,,,2020-12-04T16:59:58.407+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614877,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,79.8,79.84602,,,,2020-12-04T16:59:58.58+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614881,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,80.7,80.71184,,,,2020-12-04T16:59:58.673+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614885,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,81.4,81.42305,,,,2020-12-04T16:59:58.75+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614889,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,MLE,2000,,,,,,,54.3,54.30958,,,,2020-12-04T16:59:58.86+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614893,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,MLE,2010,,,,,,,58.0,58.03378,,,,2020-12-04T16:59:58.987+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614897,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,MLE,2015,,,,,,,59.7,59.66497,,,,2020-12-04T16:59:59.11+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614901,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,MLE,2019,,,,,,,61.2,61.19024,,,,2020-12-04T16:59:59.19+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614905,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,FMLE,2000,,,,,,,58.8,58.77462,,,,2020-12-04T16:59:59.33+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614909,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,FMLE,2010,,,,,,,62.9,62.87867,,,,2020-12-04T16:59:59.44+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614913,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,FMLE,2015,,,,,,,64.2,64.24706,,,,2020-12-04T16:59:59.583+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614917,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,FMLE,2019,,,,,,,65.7,65.66406,,,,2020-12-04T16:59:59.71+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614921,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,BTSX,2000,,,,,,,56.6,56.59007,,,,2020-12-04T16:59:59.803+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614925,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,BTSX,2010,,,,,,,60.5,60.47139,,,,2020-12-04T16:59:59.897+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614929,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,BTSX,2015,,,,,,,62.0,61.96257,,,,2020-12-04T17:00:00.007+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614933,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,BTSX,2019,,,,,,,63.4,63.42606,,,,2020-12-04T17:00:00.103+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614937,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,MLE,2000,,,,,,,49.9,49.92492,,,,2020-12-04T17:00:00.227+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614941,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,MLE,2010,,,,,,,56.2,56.18855,,,,2020-12-04T17:00:00.32+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614945,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,MLE,2015,,,,,,,58.2,58.24176,,,,2020-12-04T17:00:00.51+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614949,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,MLE,2019,,,,,,,60.1,60.06457,,,,2020-12-04T17:00:00.697+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614953,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,FMLE,2000,,,,,,,53.1,53.14076,,,,2020-12-04T17:00:00.82+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614957,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,FMLE,2010,,,,,,,60.8,60.78899,,,,2020-12-04T17:00:00.913+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614961,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,FMLE,2015,,,,,,,63.4,63.44909,,,,2020-12-04T17:00:01.01+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614965,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,FMLE,2019,,,,,,,65.2,65.22655,,,,2020-12-04T17:00:01.12+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614969,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,BTSX,2000,,,,,,,51.6,51.64145,,,,2020-12-04T17:00:01.247+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614973,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,BTSX,2010,,,,,,,58.6,58.59142,,,,2020-12-04T17:00:01.403+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614977,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,BTSX,2015,,,,,,,60.9,60.91832,,,,2020-12-04T17:00:01.497+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614981,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,BTSX,2019,,,,,,,62.7,62.7035,,,,2020-12-04T17:00:01.64+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24614985,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,MLE,2000,,,,,,,64.1,64.0705,,,,2020-12-04T17:00:01.763+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24614989,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,MLE,2010,,,,,,,68.6,68.6325,,,,2020-12-04T17:00:01.86+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24614993,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,MLE,2015,,,,,,,72.5,72.49697,,,,2020-12-04T17:00:01.987+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24614997,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,MLE,2019,,,,,,,73.0,72.99429,,,,2020-12-04T17:00:02.13+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615001,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,FMLE,2000,,,,,,,67.4,67.35784,,,,2020-12-04T17:00:02.257+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24615005,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,FMLE,2010,,,,,,,72.2,72.21562,,,,2020-12-04T17:00:02.363+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24615009,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,FMLE,2015,,,,,,,74.8,74.78614,,,,2020-12-04T17:00:02.463+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24615013,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,FMLE,2019,,,,,,,75.6,75.63741,,,,2020-12-04T17:00:02.56+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615017,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,BTSX,2000,,,,,,,65.6,65.58728,,,,2020-12-04T17:00:02.767+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24615021,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,BTSX,2010,,,,,,,70.3,70.28825,,,,2020-12-04T17:00:02.877+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24615025,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,BTSX,2015,,,,,,,73.6,73.58051,,,,2020-12-04T17:00:02.987+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24615029,WHOSIS_000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,BTSX,2019,,,,,,,74.3,74.25471,,,,2020-12-04T17:00:03.067+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615033,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,MLE,2000,,,,,,,68.4,68.40388,,,,2020-12-04T17:00:03.173+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24615037,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,MLE,2010,,,,,,,70.2,70.18677,,,,2020-12-04T17:00:03.3+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24615041,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,MLE,2015,,,,,,,71.2,71.17231,,,,2020-12-04T17:00:03.427+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24615045,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,MLE,2019,,,,,,,71.6,71.64895,,,,2020-12-04T17:00:03.52+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615049,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,FMLE,2000,,,,,,,75.0,74.96658,,,,2020-12-04T17:00:03.63+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24615053,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,FMLE,2010,,,,,,,77.2,77.23328,,,,2020-12-04T17:00:03.723+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24615057,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,FMLE,2015,,,,,,,78.0,78.04005,,,,2020-12-04T17:00:03.85+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24615061,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,FMLE,2019,,,,,,,78.6,78.59532,,,,2020-12-04T17:00:03.943+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615065,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,BTSX,2000,,,,,,,71.6,71.60985,,,,2020-12-04T17:00:04.077+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24615069,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,BTSX,2010,,,,,,,73.6,73.64205,,,,2020-12-04T17:00:04.217+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24615073,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,BTSX,2015,,,,,,,74.6,74.55482,,,,2020-12-04T17:00:04.313+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24615077,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,BTSX,2019,,,,,,,75.1,75.07156,,,,2020-12-04T17:00:04.39+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615081,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2000,,,,,,,69.5,69.54983,,,,2020-12-04T17:00:04.517+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24615085,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2010,,,,,,,73.8,73.8488,,,,2020-12-04T17:00:04.643+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24615089,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2015,,,,,,,75.9,75.86536,,,,2020-12-04T17:00:04.753+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24615093,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,MLE,2019,,,,,,,75.0,75.04118,,,,2020-12-04T17:00:04.85+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615097,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2000,,,,,,,71.8,71.77354,,,,2020-12-04T17:00:04.94+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24615101,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2010,,,,,,,75.3,75.34072,,,,2020-12-04T17:00:05.083+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24615105,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2015,,,,,,,77.3,77.27293,,,,2020-12-04T17:00:05.177+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24615109,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,FMLE,2019,,,,,,,77.0,77.01587,,,,2020-12-04T17:00:05.287+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615113,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2000,,,,,,,70.5,70.46838,,,,2020-12-04T17:00:05.397+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24615117,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2010,,,,,,,74.5,74.51688,,,,2020-12-04T17:00:05.507+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24615121,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2015,,,,,,,76.5,76.46371,,,,2020-12-04T17:00:05.68+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24615125,WHOSIS_000001,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,BTSX,2019,,,,,,,75.8,75.81459,,,,2020-12-04T17:00:05.79+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615129,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,MLE,2000,,,,,,,67.6,67.63697,,,,2020-12-04T17:00:05.9+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24615133,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,MLE,2010,,,,,,,69.6,69.64163,,,,2020-12-04T17:00:06.04+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24615137,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,MLE,2015,,,,,,,69.7,69.73015,,,,2020-12-04T17:00:06.167+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24615141,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,MLE,2019,,,,,,,69.9,69.8522,,,,2020-12-04T17:00:06.293+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615145,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,FMLE,2000,,,,,,,74.2,74.19233,,,,2020-12-04T17:00:06.407+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
24615149,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,FMLE,2010,,,,,,,76.3,76.25388,,,,2020-12-04T17:00:06.547+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
24615153,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,FMLE,2015,,,,,,,76.1,76.07729,,,,2020-12-04T17:00:06.687+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
24615157,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,FMLE,2019,,,,,,,76.6,76.58638,,,,2020-12-04T17:00:06.813+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
24615161,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,BTSX,2000,,,,,,,70.9,70.93668,,,,2020-12-04T17:00:06.907+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
